Model	Antioquia_SESGO,PROM	Apartadó_SESGO,PROM	Arauca_SESGO,PROM	Atlántico_SESGO,PROM	Barranquilla_SESGO,PROM	Bello_SESGO,PROM	Bogotá, D,C,_SESGO,PROM	Bolívar_SESGO,PROM	B_R2,PROMacá_SESGO,PROM	Bucaramanga_SESGO,PROM	Buenaventura_SESGO,PROM	Buga_SESGO,PROM	Caldas_SESGO,PROM	Cali_SESGO,PROM	Caquetá_SESGO,PROM	Cartagena_SESGO,PROM	Cartago_SESGO,PROM	Casanare_SESGO,PROM	Cauca_SESGO,PROM	Cesar_SESGO,PROM	Chía_SESGO,PROM	Chocó_SESGO,PROM	Ciénaga_SESGO,PROM	Córdoba_SESGO,PROM	Cúcuta_SESGO,PROM	Cundinamarca_SESGO,PROM	Dosquebradas_SESGO,PROM	Duitama_SESGO,PROM	Envigado_SESGO,PROM	Facatativá_SESGO,PROM	Girardot_SESGO,PROM	Girón_SESGO,PROM	Guainía_SESGO,PROM	Guaviare_SESGO,PROM	Huila_SESGO,PROM	Ibagué_SESGO,PROM	Ipiales_SESGO,PROM	Itagüí_SESGO,PROM	Jamundí_SESGO,PROM	La Guajira_SESGO,PROM	Lorica_SESGO,PROM	Magangué_SESGO,PROM	Magdalena_SESGO,PROM	Maicao_SESGO,PROM	Malambo_SESGO,PROM	Manizales_SESGO,PROM	Medellín_SESGO,PROM	Meta_SESGO,PROM	Montería_SESGO,PROM	Mosquera_SESGO,PROM	Nariño_SESGO,PROM	Norte de Santander_SESGO,PROM	Palmira_SESGO,PROM	Pasto_SESGO,PROM	Pereira_SESGO,PROM	Pitalito_SESGO,PROM	Pop_R2,PROMán_SESGO,PROM	Putum_R2,PROMo_SESGO,PROM	Quibdó_SESGO,PROM	Quindío_SESGO,PROM	Riohacha_SESGO,PROM	Rionegro_SESGO,PROM	Risaralda_SESGO,PROM	San Andrés_SESGO,PROM	Santa Marta_SESGO,PROM	Santander_SESGO,PROM	Sincelejo_SESGO,PROM	Soacha_SESGO,PROM	Soledad_SESGO,PROM	Sucre_SESGO,PROM	Tolima_SESGO,PROM	Tuluá_SESGO,PROM	Tumaco_SESGO,PROM	Tunja_SESGO,PROM	Turbo_SESGO,PROM	Uribia_SESGO,PROM	Valle del Cauca_SESGO,PROM	Valledupar_SESGO,PROM	Vaupés_SESGO,PROM	Villavicencio_SESGO,PROM	Yopal_SESGO,PROM	NA_SESGO,PROM	Antioquia_R2,PROM	Apartadó_R2,PROM	Arauca_R2,PROM	Atlántico_R2,PROM	Barranquilla_R2,PROM	Bello_R2,PROM	Bogotá, D,C,_R2,PROM	Bolívar_R2,PROM	B_R2,PROMacá_R2,PROM	Bucaramanga_R2,PROM	Buenaventura_R2,PROM	Buga_R2,PROM	Caldas_R2,PROM	Cali_R2,PROM	Caquetá_R2,PROM	Cartagena_R2,PROM	Cartago_R2,PROM	Casanare_R2,PROM	Cauca_R2,PROM	Cesar_R2,PROM	Chía_R2,PROM	Chocó_R2,PROM	Ciénaga_R2,PROM	Córdoba_R2,PROM	Cúcuta_R2,PROM	Cundinamarca_R2,PROM	Dosquebradas_R2,PROM	Duitama_R2,PROM	Envigado_R2,PROM	Facatativá_R2,PROM	Girardot_R2,PROM	Girón_R2,PROM	Guainía_R2,PROM	Guaviare_R2,PROM	Huila_R2,PROM	Ibagué_R2,PROM	Ipiales_R2,PROM	Itagüí_R2,PROM	Jamundí_R2,PROM	La Guajira_R2,PROM	Lorica_R2,PROM	Magangué_R2,PROM	Magdalena_R2,PROM	Maicao_R2,PROM	Malambo_R2,PROM	Manizales_R2,PROM	Medellín_R2,PROM	Meta_R2,PROM	Montería_R2,PROM	Mosquera_R2,PROM	Nariño_R2,PROM	Norte de Santander_R2,PROM	Palmira_R2,PROM	Pasto_R2,PROM	Pereira_R2,PROM	Pitalito_R2,PROM	Pop_R2,PROMán_R2,PROM	Putum_R2,PROMo_R2,PROM	Quibdó_R2,PROM	Quindío_R2,PROM	Riohacha_R2,PROM	Rionegro_R2,PROM	Risaralda_R2,PROM	San Andrés_R2,PROM	Santa Marta_R2,PROM	Santander_R2,PROM	Sincelejo_R2,PROM	Soacha_R2,PROM	Soledad_R2,PROM	Sucre_R2,PROM	Tolima_R2,PROM	Tuluá_R2,PROM	Tumaco_R2,PROM	Tunja_R2,PROM	Turbo_R2,PROM	Uribia_R2,PROM	Valle del Cauca_R2,PROM	Valledupar_R2,PROM	Vaupés_R2,PROM	Villavicencio_R2,PROM	Yopal_R2,PROM	PROM_MODEL	PROM_R2	NUM_NA
car+dvd+books	0,7125609943	130,8638602607	1,3130050879	1,1685946911	1,3458761918	0,4829896059	0,0652086274	0,3485173062	1,9129161631	1,6793169386	2,3660532438	22,9023663641	2,652015864	0,4118743209	1,6633089354	2,6778666256	7,7339069831	0,9620629043	4,0003561472	0,2548540688	NA	5,9124260947	NA	0,164225375	10,7462997597	0,4661214479	0,7127666541	5,7510069043	80,3440312412	0,0176074245	1,4458113173	17,4363606172	NA	264,433575859	1,8377147611	1,3245418444	0,0682890205	0,7874683511	NA	0,8146698472	9,4922142983	1,3161255859	0,7602252525	8,8635366927	2,1349019521	1,207593632	0,1191025147	0,4263426738	3,6317408639	57,2211232317	0,9130457933	0,8382284883	2,7663976924	1,8398629563	2,2495177429	6,2502990776	155,2009056938	0,2617361921	13,6895625541	7,8636861015	9,8668479911	23,3815502805	6,2762988772	45,3232045063	2,1097647253	0,8208434665	3,7493584101	1,6577618507	3,3565356449	0,3125233399	4,2395860967	NA	23,4557156231	0,0928047528	0,8011486081	1,1950606171	0,1296232473	0,7096474661	3,5708207017	0,5434756435	6,3491003594	NA	0,941291241	0,9556153123	0,9544155839	0,9376643223	0,9534892949	0,9605596626	0,9502574031	0,9508634997	0,9533523677	0,9509285884	0,9629685971	0,9552562294	0,9493176554	0,9512319116	0,9350880016	0,9489747837	0,9593280222	0,9468118027	0,933846082	0,9486695874	NA	0,9474249965	NA	0,9372932326	0,9629763316	0,9485054754	0,96447338	0,9597376571	0,9519041933	0,9653563117	0,962603565	0,9542284287	NA	0,9804358479	0,9466528241	0,9561393318	0,9637165361	0,9568584855	NA	0,9525060848	0,9475398619	0,9429891097	0,9467415418	0,9831864042	0,9610592703	0,9581169918	0,9474320631	0,9483326856	0,9502414903	0,9570566619	0,9618561745	0,9434071403	0,9619957558	0,9677237564	0,959841349	0,9452780201	0,9500708251	0,9517230701	0,9490167681	0,958425727	0,914298035	0,9649712746	0,9419679774	0,9631327661	0,9508286981	0,9478260312	0,9510900494	0,9594285467	0,9502399261	0,9387010668	0,9494871803	NA	0,9456334685	0,9683500766	0,9486040661	0,9450019455	0,9468216849	0,954979048	0,947382895	0,9529184521	0,9539552376	13,062740119	0,9476232393	5
microWave+soundEqui+books	0,5732464035	0,2450272959	1,628304003	1,0004396826	1,2745139852	0,5461467729	0,0776338221	0,537221809	1,6630192965	2,6721352033	3,3100488305	5,0983483799	2,4018002003	0,2777059694	1,8303839187	0,9390524915	0,0125129499	1,0480999919	4,4917581067	0,1939026997	NA	6,0830769909	NA	0,1948690028	5,8476885057	0,5536791248	0,6013007841	3,6181181797	2,5360367282	0,6255175168	5,3065548297	7,9557127172	NA	367,6689530944	1,265341844	0,7379237034	0,0897406107	0,8126969145	NA	0,6017318847	122,5161080932	1,1644874205	0,7064696107	7,5880179173	12,1676221063	4,4107496857	0,1139358349	0,268007803	1,4338224372	34,9529587759	0,9410820272	0,8526784942	2,8070861561	1,9578644341	0,9532339564	11,935739303	153,1726058589	1,0007461837	12,1321030908	4,3762212804	120,7732045526	17,4919364494	5,701907118	0,6864144433	2,2319111702	1,108977235	2,3763374348	0,8192444443	1,7554882225	0,2885877051	4,2865078296	NA	18,6931045846	0,1364690623	1,4274837868	0,0861310975	0,1379152848	0,3108171007	9,7301701893	0,6435696133	1,016808487	NA	0,9411952852	0,9544286907	0,9544065509	0,9391613893	0,9531362292	0,9604134179	0,9490421151	0,9484303251	0,9536598321	0,9514209355	0,9623383054	0,9582301294	0,9480261792	0,9504364649	0,9349823245	0,9483470816	0,9550927826	0,94742323	0,9327076838	0,947674376	NA	0,9477843329	NA	0,9371906086	0,9589201433	0,9479209481	0,9644903613	0,9594301748	0,9516868025	0,9648364404	0,9618515232	0,9536738944	NA	0,980038603	0,946744073	0,9561163206	0,9646134945	0,9558597823	NA	0,9524494499	0,9443499179	0,9428607132	0,9463514804	0,9832693571	0,9606799337	0,9578950219	0,9468619993	0,9478888935	0,9490413966	0,9574725238	0,9615806713	0,9447341539	0,960158603	0,9662062738	0,9585405334	0,9440472779	0,9501003925	0,9524689457	0,9512609163	0,9559174168	0,9150752276	0,9652483701	0,9416372169	0,9624721406	0,9504421322	0,9467192135	0,9512570178	0,9593730566	0,9535995573	0,9403183019	0,9478627917	NA	0,9467360156	0,9676977514	0,948218524	0,9441442344	0,9461476735	0,9549542525	0,9490143941	0,9529192139	0,9526805159	13,1509838227	0,9469379006	5
heater+dvd+books	0,7106061725	0,4398874883	1,620319084	0,8204043271	1,269772174	1,5272528086	0,0618110667	0,3537135037	2,3217360791	2,0827536647	3,2234964653	22,0787774782	3,3275203543	0,3463191864	1,6496844463	0,5085818952	0,982858189	0,8367621273	3,35448706	0,4038846725	NA	10,7912299503	NA	0,1588618172	20,9110658826	0,5465465494	1,2658782323	0,3567372167	53,30630084	2,933066744	7,9511428343	23,7005045564	NA	261,0173388706	1,1165968406	3,0744714996	0,4099147733	0,5734021375	NA	0,6050803254	23,3734607046	0,5386835201	0,890754771	99,0413809242	2,2058495494	3,5696259638	0,1241961565	0,2855636344	1,3466520292	31,9602963016	0,9941629368	0,7489835045	1,3824546364	1,696913506	1,7469699332	15,4233067587	153,732585414	0,2590962919	11,226501726	2,7666816722	76,321476275	13,5482549071	10,4473074458	95,037972398	3,4176000319	1,0031979019	0,8737279356	1,5696470499	3,0607896001	0,3668785364	4,8740135246	NA	20,0590960372	0,0802120208	1,1531645951	0,1163535523	0,1362844354	0,5965886995	1,4528401757	0,6402095159	5,7760815361	NA	0,942153775	0,9557037602	0,9540490805	0,9373109612	0,9535032203	0,960298666	0,9504207336	0,9507682878	0,9536687468	0,9516648881	0,9635134461	0,9565384532	0,9499578652	0,9514157246	0,9350828952	0,948519207	0,9592658908	0,9463023092	0,9344420629	0,9485869588	NA	0,9474142779	NA	0,9370382697	0,9620401621	0,9490117997	0,9645050857	0,9597704859	0,9519059702	0,9660611314	0,9629774967	0,954016961	NA	0,9784160245	0,9467580659	0,9561300768	0,963770443	0,9568730795	NA	0,9528382139	0,947883044	0,9430332673	0,9469429596	0,980303642	0,9610727173	0,9580532593	0,9477098661	0,9485736079	0,9502439374	0,957218378	0,9617082008	0,9459378601	0,9603911777	0,9664412162	0,9590383135	0,9448174114	0,9498337268	0,9517329476	0,9489017697	0,9572940179	0,9160076375	0,9649508806	0,9418362384	0,9637649013	0,949763333	0,9469785214	0,9512045895	0,9594394161	0,9503395313	0,9385586301	0,9495150222	NA	0,9461483622	0,9689521116	0,9486566159	0,9441757417	0,9464885326	0,9552296354	0,9485340722	0,9533253412	0,9539380391	13,5590076766	0,948045907	5
dvd+soundEqui+books	0,6530496184	10,0265290778	1,2449550546	0,8782291167	1,0746785129	0,7221167529	0,0650400622	0,4504561673	1,4105462683	2,0776477584	2,0107748908	86,8756205896	2,5309730929	0,3150195336	1,8348826542	0,5525114674	2,6053012457	0,8146857557	4,2525464117	0,2083064622	NA	5,2030452939	NA	0,1729950931	2,528119789	0,5741389811	0,6100189097	2,5211560005	25,3291157472	1,0184036505	6,5049262897	17,9084654953	NA	440,0393171289	1,3614070686	1,1486804159	0,1780533164	0,733923494	NA	0,4554803639	27,4484472434	0,9765733483	0,7533049891	3,0804771138	5,7866388	2,8566078112	0,129369889	0,3567888822	1,5496759137	18,6148793479	0,9471386712	0,7706347948	2,3807823793	1,8060428576	0,7329249682	10,9309644125	154,2029318334	0,4199199547	10,4753511497	5,8680125033	101,4715349936	8,6343728529	9,7809786322	17,5087501366	2,3316009038	1,1725970283	0,3464021403	1,7568337239	3,7038363591	0,3836712405	5,1345271044	NA	24,2831887632	0,1045403823	1,0123430611	0,2718748608	0,1259375158	0,5609281299	9,9209283176	0,502733144	4,1098716014	NA	0,9414979311	0,9546578826	0,954188044	0,9390940943	0,953362132	0,9603676578	0,9481904376	0,9505370169	0,952761031	0,9503127016	0,962766459	0,9556813971	0,9494606318	0,9507462898	0,9349755862	0,9485092167	0,9596242496	0,9474710862	0,9342691812	0,9486425505	NA	0,9476653257	NA	0,937114753	0,958779396	0,9485016014	0,9644879544	0,9597674057	0,9515979607	0,9653636065	0,9627766083	0,9539950992	NA	0,9801768501	0,9466835793	0,95615528	0,9645549547	0,9569120446	NA	0,9525777265	0,9468658475	0,9429388449	0,9466570759	0,9828727143	0,9614568011	0,9578982676	0,946064401	0,9478610974	0,9501216236	0,9567067983	0,9617556589	0,9432455833	0,9603766136	0,9661667757	0,9591103299	0,9448828645	0,950104055	0,9530361656	0,9492581407	0,9560792473	0,9141775019	0,9653865165	0,9415455845	0,9620199357	0,9501255662	0,9469457991	0,9510453224	0,9595400384	0,9528750163	0,9396651058	0,9494039305	NA	0,9467285795	0,9676503909	0,948562682	0,9441434661	0,9464681574	0,9546983581	0,9478857935	0,9529560271	0,9545324921	14,0802109906	0,9480152116	5
cellPhone+dvd+books	0,8030843187	10,3250695371	1,4735364378	0,6027173995	1,1427316393	0,7440312529	0,0604744634	0,5325060648	1,3658292502	2,2429625183	2,4444881967	48,5582950855	2,650495595	0,1985559019	2,4564460241	0,77489495	5,7230016554	1,1016759614	3,81706574	0,2322598925	NA	4,426674042	NA	0,1586574824	12,4221202547	0,5420062757	1,0533638528	1,4884398971	23,6634975765	0,3739399777	1,979217636	20,4242933381	NA	312,6413009118	1,1125483367	0,7002035553	0,5318910178	0,6398286354	NA	0,5951026815	25,4433944317	1,2834246321	0,6743982457	153,87321597	6,9503680405	3,6895283417	0,1200621861	0,3210822681	1,8665908023	53,6389126716	0,6390559296	0,706418374	2,522456736	1,6390964339	0,8459225439	7,8204344082	154,5323727958	0,3377056506	10,2224414292	6,826862411	41,4543376139	14,8568543038	6,3427620266	53,4424412982	1,8432610433	0,6626682419	1,184520278	1,2669155591	3,6481330653	0,366604109	4,8966507886	NA	22,8906339325	0,0317061569	0,7387917808	0,0739874419	0,1381271121	0,4299121139	6,532378746	0,5379032321	11,7458189472	NA	0,9410892615	0,9545717565	0,9541767631	0,9374583735	0,9534521569	0,9603779862	0,9493022533	0,9516326052	0,9527832678	0,9504782365	0,9634950687	0,9549255858	0,9494338663	0,9514979708	0,9352696312	0,9487389636	0,9597787764	0,9461906717	0,9356258573	0,9485707563	NA	0,9471557	NA	0,9372128723	0,9590426535	0,9485602802	0,964755286	0,9597447379	0,9516463266	0,9656021225	0,9621562264	0,9542862613	NA	0,9788976981	0,94706015	0,9562900482	0,9637671617	0,9568256743	NA	0,952963997	0,9462737855	0,9429733045	0,9468781129	0,9809929655	0,9614345657	0,9582774367	0,9464763386	0,9478713218	0,9503604586	0,9593464822	0,961563815	0,9433479542	0,9602842996	0,9662388248	0,9592376493	0,9452201255	0,9505774347	0,9519753879	0,9491798845	0,9571383192	0,9173865571	0,9649667203	0,9415510463	0,9653415182	0,9490447528	0,9468755758	0,9509405294	0,959509293	0,9511330713	0,9376879981	0,949674549	NA	0,946459735	0,9681680815	0,948352998	0,9442835681	0,9466168388	0,9555364433	0,9470775151	0,9532527618	0,9547362207	14,1715968349	0,9479127411	5
cellPhone+washMach+books	0,8795846282	4,2158925129	2,4249779448	0,6250660795	1,1642514163	0,1347209428	0,0602199648	0,5385644847	2,1830283634	1,6169529581	2,6391009857	8,5443147318	2,331337519	0,1846756807	2,3635604621	0,7754389278	0,0125692019	1,0544315597	4,0791916002	0,2192122273	NA	4,8452060387	NA	0,1397573395	12,0598017303	0,5427239007	1,1259500166	0,4417606106	3,774499803	0,0559744835	0,0166437263	5,2011475364	NA	433,3252413629	1,1383161422	0,6032486979	0,6087259285	0,8661652262	NA	1,0621400865	20,5174069087	2,7448205771	0,6326340073	132,6968367368	6,9699730095	3,0881031033	0,1136768338	0,2024932897	1,4669080909	64,771605846	0,7883605006	0,7274878747	5,3366265784	2,0902813437	0,6264236373	8,8281777519	175,7615720337	0,5606973315	11,2109503561	7,232098643	58,0023557319	18,3602889865	5,018634563	37,4901976921	1,4481846491	0,6850825838	0,4229559786	1,4790482598	1,0345615743	0,343600162	4,0993862047	NA	14,7771233962	0,2035937634	0,588764791	3,2226154802	0,1779988341	0,4507093133	8,6754724971	0,8313470661	4,6025434871	NA	0,9417945664	0,953956156	0,9542179543	0,9373131336	0,9532961454	0,9605351722	0,9497430455	0,9499810239	0,9541671867	0,9516131777	0,9637355411	0,9537794676	0,9500460533	0,951262864	0,9354130644	0,9498079635	0,9562445624	0,9464917208	0,9346967245	0,9486619981	NA	0,9470715478	NA	0,9381545404	0,9598439013	0,9488698761	0,9647288869	0,9592616555	0,9499022391	0,9650794233	0,9616846839	0,9553489129	NA	0,9797147363	0,9472606558	0,9563708417	0,9639507743	0,9568713153	NA	0,9539675848	0,9462121922	0,9435917013	0,9467557709	0,9815669504	0,9606774175	0,9598482052	0,9469257616	0,9489467367	0,9499487644	0,9599771803	0,9614799312	0,9436694659	0,9602579841	0,9662172099	0,9589891788	0,9452429909	0,9520058055	0,9515832485	0,9496579127	0,9579681472	0,9168336208	0,9652395723	0,9431254201	0,9650803354	0,9495103381	0,9474756112	0,9519733043	0,9594777792	0,950400461	0,9403397489	0,9478401905	NA	0,948050797	0,9690048508	0,9491878246	0,9459620867	0,9463134167	0,9562866833	0,9467837365	0,9539902002	0,9548424948	14,6070525564	0,9483185306	5
car+soundEqui+books	0,70566284	127,3956444253	1,5092725359	1,3297776758	1,3269782616	0,507036737	0,0695949761	0,3996525971	2,0417263952	2,0533551991	2,5443694442	23,6270306393	2,2902282436	0,4348940883	1,8574110314	1,9394737815	0,2169081671	1,9523242508	4,4459274937	0,2054753312	NA	6,5903228444	NA	0,1738681234	15,2099062146	0,5532706598	0,6911743795	8,3790189456	41,0632588544	0,0002431866	4,976252949	5,0437133218	NA	338,4484983106	1,6449267258	0,8907265893	0,1937720258	1,3403361098	NA	1,0707816517	9,6131934424	1,540009067	0,6720336649	99,6748143141	14,272073952	2,1496909285	0,1270067985	0,2788647633	3,3661026728	53,5616835913	0,9360306157	0,928000509	3,6849238701	1,8396571334	1,9731565224	7,6199690852	153,5694106117	0,8115814351	7,7647613888	10,4886423666	32,5331831809	29,4263186637	5,568132521	31,2790407052	1,8196366687	1,0798245031	2,7947281266	1,9608716267	1,9343987856	0,1895592407	4,2443699399	NA	24,8190232794	0,2743744295	0,6883423068	1,3295804322	0,1380334971	0,3358088066	12,1583784091	0,6706107794	0,0543682857	NA	0,9412250348	0,9552825033	0,9544584827	0,9392422067	0,9531547254	0,9606170255	0,9499252885	0,948687872	0,9533311643	0,9507392455	0,9626567219	0,9547658595	0,9477170994	0,9508989346	0,9351107466	0,9486101494	0,9553156046	0,9476927731	0,9332975788	0,9477533638	NA	0,9479255982	NA	0,9368252444	0,9623312273	0,9475337247	0,9644697441	0,959385026	0,9517249891	0,9648994659	0,9614111635	0,953818857	NA	0,9808946302	0,9466704621	0,9561112712	0,9644008674	0,9557944067	NA	0,9524078177	0,9462310265	0,943015335	0,946368051	0,9847740001	0,9607160191	0,9580776276	0,9472016051	0,9481209894	0,9491177289	0,9572028159	0,9618346112	0,9433666186	0,9619743755	0,967891021	0,9592889258	0,944586573	0,9497943934	0,9522639194	0,9492823849	0,9585435453	0,9134150772	0,9648569784	0,9419647352	0,9625465875	0,9515357677	0,9475650319	0,9511613793	0,9593284517	0,9525798794	0,9404332764	0,9475326882	NA	0,9467274722	0,9683597204	0,9483653377	0,9450257777	0,9464017043	0,9545692892	0,9483687041	0,9529175431	0,9524101021	14,8854342885	0,9468175685	5
cellPhone+soundEqui+books	0,7995408273	3,7171933851	1,5659409822	1,0373371486	1,1227515075	1,1019427699	0,060454744	0,4937643521	1,496387663	2,4174610437	2,4101459774	43,7757670177	2,2002527291	0,2430750961	2,5573690017	0,5837814014	0,0108139144	1,4324535154	4,1801079243	0,209405583	NA	6,0503725381	NA	0,1912964209	14,4115856804	0,5939460421	1,0472479752	0,4165016121	3,3923279791	0,2392076175	0,0964712738	6,4522353014	NA	529,1338889739	1,0165765924	0,7177012075	0,5425010151	1,0408845951	NA	0,7394943818	28,9374911809	1,5361100291	0,6112880221	2,5390246512	7,4289349041	3,4988397049	0,1282073891	0,2115695984	1,3431407391	55,9956360571	0,6657700344	0,7957362917	3,6181518033	1,4682659955	0,6872328101	11,3314283956	153,7199215572	1,0805227014	4,1242087044	8,2411123141	96,5907490678	18,6340513531	4,3867588	46,615421901	1,5523454207	1,1845167413	0,8615880891	1,5122997526	3,0049979046	0,3236447687	4,8686472689	NA	23,3127336211	0,0748202346	0,5645444296	0,0063313995	0,1396050061	0,3636499693	15,368853072	0,7046897634	1,8566779705	NA	0,941056179	0,9540310317	0,9543068739	0,9390992378	0,9531302554	0,9604148917	0,9489798138	0,9491121169	0,9526356167	0,9503226316	0,9632018952	0,9545526354	0,9478164622	0,95121262	0,9353236681	0,9484793884	0,955201225	0,9474536803	0,9343540397	0,9476283045	NA	0,9475911976	NA	0,9367957738	0,9582207933	0,9475639474	0,9647292509	0,9593967898	0,9510768473	0,9650271973	0,96102095	0,9535779758	NA	0,9801394553	0,9470676775	0,9562936488	0,9643573986	0,9558646884	NA	0,9527447929	0,9442460651	0,94294089	0,9463681293	0,9843189013	0,9617866905	0,9582865695	0,9462052529	0,9476880732	0,9491470641	0,9594231491	0,9615700732	0,9433074428	0,960108683	0,966449798	0,9586099941	0,943916157	0,9503838896	0,9522132063	0,9494701627	0,9570044212	0,9161569745	0,9649081283	0,9415554727	0,9661862308	0,950269062	0,9465934613	0,9509868947	0,9593856407	0,9529739898	0,9397122499	0,9479115226	NA	0,9472367471	0,9682160254	0,9481240151	0,9444192624	0,9462026365	0,9552521457	0,9479134455	0,9533240523	0,9540937038	15,0972066475	0,9475749414	5
soundEqui+washMach+books	0,7280576959	3,4946500065	2,4036780128	0,9544362708	1,1089604103	0,4429693876	0,0639623793	0,439027769	2,185817167	2,3240443591	3,2864905764	53,1158042758	2,1437394106	0,2914134513	1,6906522559	0,5622227951	0,0002295561	1,0544659486	4,4704240442	0,1874152248	NA	8,1913258266	NA	0,1666486717	5,2340412632	0,5617977441	0,8511894308	0,2391384096	7,8746950019	0,2990802964	0,4278905896	5,7595505633	NA	537,6208747875	1,2576220036	0,8785473705	0,1863338298	0,9629149898	NA	0,8500882755	25,9547547353	2,124974426	0,7180692107	0,002219408	21,2655894819	2,9325642811	0,1279291282	0,2203911087	1,3874816054	24,4676574537	1,0649139767	0,792207258	4,0556260408	1,5664383778	0,5496830703	8,372328053	178,63141226	0,7734512128	7,0249718582	6,3722176172	120,9470116147	14,0493380171	8,337584977	36,9137843134	1,9357274267	1,1856055637	0,5063994288	1,9820178699	0,783763068	0,2440547912	4,8006090558	NA	20,9620505881	0,2753824157	0,8526691132	3,8898905252	0,158394855	0,3074596017	12,9001363659	0,7076160337	0,4952119122	NA	0,9421379273	0,954018527	0,9541920478	0,9390176555	0,9532227204	0,9605668316	0,9489140801	0,9491562261	0,9543233698	0,9515413103	0,9630399962	0,9544543325	0,9501620561	0,95051789	0,9350355769	0,9499690452	0,9559165499	0,9474683952	0,9330838357	0,9486958891	NA	0,9476513492	NA	0,9380472998	0,9597896077	0,9487586348	0,9645301586	0,9594065473	0,9509242681	0,9649104835	0,9612900686	0,9551022401	NA	0,9803365808	0,9468901527	0,9563097961	0,964498625	0,9569765728	NA	0,9534667304	0,9460560475	0,9436751533	0,9466466999	0,9834785374	0,9605562273	0,9592506328	0,9466610445	0,9489042422	0,9497042693	0,9576810746	0,9618294189	0,9436092606	0,9603423912	0,9662497688	0,9588837512	0,9457583884	0,9514534657	0,952588	0,9504276182	0,957634811	0,9138999308	0,9655677812	0,9432686893	0,9619907782	0,9503245291	0,947510353	0,9519059286	0,9595230385	0,9525735513	0,9416205294	0,9474087137	NA	0,9479370671	0,9687040787	0,949267968	0,945592976	0,9461815879	0,9557363672	0,947832297	0,9539862673	0,9549041426	15,4335498441	0,9485210349	5
heater+washMach+books	0,8680688922	0,4531248156	2,6367451955	0,8660827697	1,3026840564	1,9762878012	0,0615125229	0,3525021868	2,8976721504	1,5008193934	5,4531196214	3,1562724456	3,1323395918	0,3098402405	1,5088988826	0,530470843	1,7694393149	1,0219297386	3,5307892682	0,3386471407	NA	11,2753866455	NA	0,1450192908	25,4879992942	0,5600945728	1,304652322	0,9554447244	36,2846885633	0,9277803237	22,7262352248	9,9626429123	NA	374,4807185677	1,1202228964	2,8578660269	0,4615638204	0,8948270701	NA	1,0675723113	21,0842066033	1,6821610063	0,7870005932	115,5992122243	2,9469669152	3,6996194939	0,1203486594	0,2662746292	1,3521412606	37,9165580465	1,1596612093	0,7783203194	3,2409442081	2,3545252497	1,485261745	15,5604983702	184,4327639075	0,3277821052	11,6937403875	4,450846968	108,7041898445	16,9527731271	11,1230542242	124,4113946207	3,0182007993	1,0885208356	0,2804880261	1,9114676403	0,9054777125	0,2463724698	4,6173025069	NA	14,507320109	0,324663347	0,933530319	3,7524621066	0,1836024165	0,6737089978	3,1193589288	0,8840919592	0,9840034866	NA	0,9425502095	0,9549579951	0,9541007359	0,9371388619	0,9533696254	0,9603769658	0,9507104722	0,9494159412	0,9546482541	0,9525964477	0,9640916798	0,9557259265	0,9502721955	0,9511816748	0,9352277716	0,9498149792	0,9559617545	0,9466362413	0,9334792667	0,9486928478	NA	0,9473233274	NA	0,9380405922	0,9630829162	0,9489835888	0,9645349421	0,9593226838	0,9507103092	0,9654424114	0,9626778037	0,9549646434	NA	0,9787221424	0,9469367676	0,9562530581	0,9639635205	0,9568794178	NA	0,953910797	0,9467430039	0,9436435012	0,9468620845	0,9815146898	0,9591532695	0,9592673344	0,9480451726	0,9497688229	0,9497925042	0,9581415094	0,9614132902	0,9461714554	0,9603232437	0,9664089102	0,9588568853	0,945212114	0,9513423754	0,9514335225	0,9494409517	0,9582136415	0,9152858212	0,9653513589	0,9432323184	0,963522775	0,9504032429	0,9474970809	0,9521949642	0,9594314351	0,949505393	0,9409295268	0,9472763557	NA	0,9479879269	0,9693944034	0,9495443507	0,9457990989	0,9461774205	0,9562557662	0,9482875324	0,9540546049	0,9541930019	16,2334313002	0,9483716057	5
